선수명,생년월일,신장/체중,입단계약금,지명순위,등번호,포지션,경력,연봉,입단년도,playerId,type,날짜,상대팀,출장구분,결과,ERA,TBF,IP,H,HR,BB,HBP
김윤하,,,,,,,,,,54319,daily,05.11,한화,선발,패,7.20,25,5,5,1,3,1
김윤하,,,,,,,,,,54319,daily,05.23,KT,선발,패,7.94,27,5 2/3,8,0,3,0
김윤하,,,,,,,,,,54319,daily,05.29,KIA,선발,,1.50,24,6,6,0,2,0
김윤하,,,,,,,,,,54319,daily,06.04,롯데,선발,,6.75,21,4,6,0,3,0
조영건,1999년 02월 04일,180cm/85kg,,19 넥센 2차 2라운드 14순위,20,투수(우투우타),,3800만원,,69360,info,,,,,,,,,,,
조영건,,,,,,,,,,69360,daily,03.22,삼성,구원,,6.75,19,4,6,1,1,0
조영건,,,,,,,,,,69360,daily,04.03,두산,구원,,5.40,8,1 2/3,2,0,1,0
조영건,,,,,,,,,,69360,daily,04.06,NC,구원,,18.00,7,1,4,0,0,0
조영건,,,,,,,,,,69360,daily,04.08,LG,구원,,5.40,19,5,4,2,0,0
조영건,,,,,,,,,,69360,daily,04.13,한화,선발,패,13.50,9,1 1/3,2,0,3,0
조영건,,,,,,,,,,69360,daily,04.24,두산,구원,,0.00,7,2,1,0,1,0
조영건,,,,,,,,,,69360,daily,05.01,롯데,선발,패,7.36,20,3 2/3,6,0,2,1
조영건,,,,,,,,,,69360,daily,05.06,KIA,선발,,5.40,21,5,4,0,3,1
조영건,,,,,,,,,,69360,daily,05.13,LG,선발,,13.50,22,4,7,3,3,0
조영건,,,,,,,,,,69360,daily,05.18,NC,선발,,0.00,17,5,1,0,1,0
조영건,,,,,,,,,,69360,daily,05.24,KT,선발,패,18.00,23,4,9,1,2,0
조영건,,,,,,,,,,69360,daily,06.06,LG,구원,승,0.00,3,1,0,0,0,0
이준우,2001년 03월 02일,183cm/93kg,,25 키움 육성선수,21,투수(우투우타),,3000만원,,55301,info,,,,,,,,,,,
이준우,,,,,,,,,,55301,daily,05.03,KT,구원,,0.00,5,1,1,0,1,0
이준우,,,,,,,,,,55301,daily,05.05,KIA,구원,,0.00,4,1,1,0,0,0
이준우,,,,,,,,,,55301,daily,05.06,KIA,구원,,0.00,4,1,0,0,0,0
이준우,,,,,,,,,,55301,daily,05.07,KIA,구원,,0.00,3,2/3,1,0,1,0
이준우,,,,,,,,,,55301,daily,05.09,한화,구원,,27.00,3,1/3,2,0,0,0
이준우,,,,,,,,,,55301,daily,05.11,한화,구원,,0.00,5,1,2,0,0,0
이준우,,,,,,,,,,55301,daily,05.13,LG,구원,패,9.00,4,1,1,1,0,0
이준우,,,,,,,,,,55301,daily,05.17,NC,구원,패,13.50,4,2/3,0,0,2,0
이준우,,,,,,,,,,55301,daily,05.18,NC,구원,,0.00,4,1,1,0,0,0
이준우,,,,,,,,,,55301,daily,05.20,삼성,구원,,0.00,3,1,0,0,0,0
이준우,,,,,,,,,,55301,daily,05.22,삼성,구원,,-,2,0,0,0,2,0
이준우,,,,,,,,,,55301,daily,05.23,KT,구원,,0.00,4,1,1,0,0,0
이준우,,,,,,,,,,55301,daily,05.25,KT,구원,,27.00,3,1/3,1,0,1,0
이준우,,,,,,,,,,55301,daily,05.27,KIA,구원,,0.00,3,1,0,0,0,0
이준우,,,,,,,,,,55301,daily,05.28,KIA,구원,,27.00,4,1/3,2,0,0,1
이준우,,,,,,,,,,55301,daily,05.30,두산,구원,홀,0.00,3,1,0,0,0,0
이준우,,,,,,,,,,55301,daily,06.01,두산,구원,홀,0.00,3,2/3,1,0,0,0
이준우,,,,,,,,,,55301,daily,06.04,롯데,구원,,54.00,4,1/3,3,0,0,0
이준우,,,,,,,,,,55301,daily,06.05,롯데,구원,,0.00,1,1/3,0,0,0,0
이준우,,,,,,,,,,55301,daily,06.06,LG,구원,,0.00,3,1,1,0,0,0
주승우,2000년 01월 30일,180cm/82kg,,22 키움 1차,30,투수(우투우타),,7700만원,,52330,info,,,,,,,,,,,
주승우,,,,,,,,,,52330,daily,03.27,KIA,구원,승,0.00,4,1,1,0,0,0
주승우,,,,,,,,,,52330,daily,03.29,SSG,구원,세,0.00,4,1,2,0,0,0
주승우,,,,,,,,,,52330,daily,04.04,NC,구원,세,0.00,2,1/3,0,0,1,0
주승우,,,,,,,,,,52330,daily,04.09,LG,구원,세,0.00,3,1,0,0,0,0
주승우,,,,,,,,,,52330,daily,04.12,한화,구원,,0.00,5,1,1,0,0,0
주승우,,,,,,,,,,52330,daily,04.18,KT,구원,승,0.00,3,1,0,0,0,0
주승우,,,,,,,,,,52330,daily,04.22,두산,구원,세,13.50,3,2/3,1,1,0,0
주승우,,,,,,,,,,52330,daily,04.26,SSG,구원,세,0.00,4,1,0,0,0,0
주승우,,,,,,,,,,52330,daily,04.27,SSG,구원,,6.75,7,1 1/3,2,1,1,0
주승우,,,,,,,,,,52330,daily,05.02,KT,구원,세,0.00,4,1 1/3,1,0,0,0
주승우,,,,,,,,,,52330,daily,05.07,KIA,구원,세,0.00,3,1,0,0,1,0
주승우,,,,,,,,,,52330,daily,05.09,한화,구원,패,13.50,6,1 1/3,2,1,0,0
주승우,,,,,,,,,,52330,daily,05.17,NC,구원,세,6.75,5,1 1/3,1,1,0,0
주승우,,,,,,,,,,52330,daily,05.20,삼성,구원,,9.00,5,1,2,1,0,0
주승우,,,,,,,,,,52330,daily,05.25,KT,구원,,0.00,6,2,1,0,0,0
주승우,,,,,,,,,,52330,daily,05.29,KIA,구원,,0.00,6,2,0,0,0,0
주승우,,,,,,,,,,52330,daily,05.31,두산,구원,홀,0.00,4,2/3,0,0,2,0
주승우,,,,,,,,,,52330,daily,06.01,두산,구원,홀,0.00,4,1 1/3,0,0,0,0
주승우,,,,,,,,,,52330,daily,06.04,롯데,구원,홀,0.00,6,1 1/3,1,0,1,0
주승우,,,,,,,,,,52330,daily,06.06,LG,구원,,0.00,5,1,1,0,1,0
박윤성,2004년 02월 08일,183cm/96kg,,23 키움 3라운드 26순위,35,투수(우투우타),,3500만원,,53301,info,,,,,,,,,,,
박윤성,,,,,,,,,,53301,daily,03.26,KIA,구원,,9.00,5,1,1,0,1,0
박윤성,,,,,,,,,,53301,daily,03.27,KIA,구원,세,0.00,4,1,1,0,0,0
박윤성,,,,,,,,,,53301,daily,03.29,SSG,구원,홀,0.00,3,1,0,0,0,0
박윤성,,,,,,,,,,53301,daily,04.02,두산,구원,패,9.00,6,1,1,0,1,0
박윤성,,,,,,,,,,53301,daily,04.05,NC,구원,,0.00,3,1,0,0,0,0
박윤성,,,,,,,,,,53301,daily,04.06,NC,구원,,0.00,3,2/3,1,0,0,0
박윤성,,,,,,,,,,53301,daily,04.12,한화,구원,홀,0.00,4,1,0,0,1,0
박윤성,,,,,,,,,,53301,daily,04.15,롯데,구원,패,81.00,4,1/3,3,1,0,0
박윤성,,,,,,,,,,53301,daily,04.18,KT,구원,,0.00,4,1 1/3,0,0,0,0
박윤성,,,,,,,,,,53301,daily,04.22,두산,구원,,0.00,4,1/3,2,0,1,0
박윤성,,,,,,,,,,53301,daily,04.25,SSG,구원,패,9.00,4,1,1,1,0,0
박윤성,,,,,,,,,,53301,daily,04.26,SSG,구원,,0.00,3,1,0,0,0,0
박윤성,,,,,,,,,,53301,daily,04.27,SSG,구원,,9.00,5,1,2,0,0,0
박윤성,,,,,,,,,,53301,daily,05.01,롯데,구원,,0.00,3,1,0,0,0,0
박윤성,,,,,,,,,,53301,daily,05.02,KT,구원,홀,0.00,5,1 1/3,1,0,1,0
박윤성,,,,,,,,,,53301,daily,05.04,KT,구원,패,6.75,5,1 1/3,2,1,0,0
박윤성,,,,,,,,,,53301,daily,05.06,KIA,구원,패,-,3,0,2,0,1,0
박윤성,,,,,,,,,,53301,daily,05.23,KT,구원,,0.00,4,1,1,0,0,0
박윤성,,,,,,,,,,53301,daily,05.25,KT,구원,,0.00,1,2/3,0,0,0,0
박윤성,,,,,,,,,,53301,daily,05.28,KIA,구원,,-,2,0,2,0,0,0
박윤성,,,,,,,,,,53301,daily,05.30,두산,구원,,0.00,5,1,1,0,1,0
원종현,1987년 07월 31일,182cm/88kg,,06 LG 2차 2라운드 11순위,46,투수(우언우타),,50000만원,,76118,info,,,,,,,,,,,
원종현,,,,,,,,,,76118,daily,03.23,삼성,구원,,-,2,0,2,1,0,0
원종현,,,,,,,,,,76118,daily,03.27,KIA,구원,,18.00,5,1,1,1,1,0
원종현,,,,,,,,,,76118,daily,03.30,SSG,구원,,0.00,4,1,0,0,1,0
원종현,,,,,,,,,,76118,daily,04.04,NC,구원,홀,0.00,3,1,0,0,0,0
원종현,,,,,,,,,,76118,daily,04.05,NC,구원,,0.00,4,1,1,0,0,0
원종현,,,,,,,,,,76118,daily,04.12,한화,구원,홀,0.00,3,1,0,0,0,0
원종현,,,,,,,,,,76118,daily,04.15,롯데,구원,,0.00,2,2/3,1,0,0,0
원종현,,,,,,,,,,76118,daily,04.16,롯데,구원,,0.00,5,1,1,0,1,0
원종현,,,,,,,,,,76118,daily,04.18,KT,구원,,5.40,7,1 2/3,1,0,1,0
원종현,,,,,,,,,,76118,daily,04.20,KT,구원,,0.00,6,2/3,2,0,1,0
원종현,,,,,,,,,,76118,daily,04.23,두산,구원,,27.00,3,1/3,2,0,0,0
원종현,,,,,,,,,,76118,daily,05.05,KIA,구원,,9.00,6,1,1,0,2,0
원종현,,,,,,,,,,76118,daily,05.07,KIA,구원,,0.00,3,1,0,0,0,0
원종현,,,,,,,,,,76118,daily,05.10,한화,구원,,18.00,6,1,3,0,0,0
원종현,,,,,,,,,,76118,daily,05.13,LG,구원,,0.00,3,1,0,0,0,0
원종현,,,,,,,,,,76118,daily,05.17,NC,구원,,0.00,4,1,1,0,0,0
원종현,,,,,,,,,,76118,daily,05.17,NC,구원,홀,0.00,5,1,2,0,0,0
원종현,,,,,,,,,,76118,daily,05.20,삼성,구원,,0.00,4,2/3,2,0,0,0
원종현,,,,,,,,,,76118,daily,05.22,삼성,구원,,0.00,4,1,0,0,0,1
원종현,,,,,,,,,,76118,daily,05.23,KT,구원,,54.00,4,1/3,3,0,0,0
원종현,,,,,,,,,,76118,daily,05.27,KIA,구원,,0.00,3,1,1,0,0,0
원종현,,,,,,,,,,76118,daily,05.28,KIA,구원,패,27.00,8,1 1/3,4,0,0,0
원종현,,,,,,,,,,76118,daily,05.31,두산,구원,세,0.00,4,1,1,0,0,0
원종현,,,,,,,,,,76118,daily,06.01,두산,구원,세,0.00,6,1,2,0,1,0
원종현,,,,,,,,,,76118,daily,06.04,롯데,구원,세,6.75,6,1 1/3,2,1,1,0
원종현,,,,,,,,,,76118,daily,06.06,LG,구원,,0.00,4,1,1,0,0,0
김선기,1991년 09월 01일,187cm/98kg,,18 넥센 2차 1라운드 8순위,49,투수(우투우타),,8400만원,,66018,info,,,,,,,,,,,
김선기,,,,,,,,,,66018,daily,03.23,삼성,구원,,9.00,5,1,1,0,1,0
김선기,,,,,,,,,,66018,daily,03.25,KIA,구원,,4.50,11,2,4,0,1,0
김선기,,,,,,,,,,66018,daily,03.28,SSG,구원,,0.00,5,1,1,0,0,0
김선기,,,,,,,,,,66018,daily,04.02,두산,구원,,0.00,4,1 1/3,0,0,0,0
김선기,,,,,,,,,,66018,daily,04.05,NC,구원,,0.00,8,1 2/3,2,0,0,1
김선기,,,,,,,,,,66018,daily,04.06,NC,구원,패,27.00,2,1/3,0,0,1,0
김선기,,,,,,,,,,66018,daily,04.11,한화,구원,,0.00,6,1 1/3,1,0,0,1
김선기,,,,,,,,,,66018,daily,04.13,한화,구원,,9.00,8,1,3,0,2,0
김선기,,,,,,,,,,66018,daily,04.16,롯데,구원,,0.00,5,1,1,0,1,0
김선기,,,,,,,,,,66018,daily,04.19,KT,선발,패,22.50,15,2,4,1,4,0
김선기,,,,,,,,,,66018,daily,04.25,SSG,선발,,3.00,15,3,6,0,1,0
김선기,,,,,,,,,,66018,daily,04.30,롯데,선발,패,14.73,19,3 2/3,8,1,2,0
김선기,,,,,,,,,,66018,daily,05.04,KT,선발,,2.45,16,3 2/3,3,0,2,1
김선기,,,,,,,,,,66018,daily,05.10,한화,선발,패,6.00,16,3,5,0,1,1
김선기,,,,,,,,,,66018,daily,05.17,NC,선발,,4.50,23,4,4,1,3,4
김선기,,,,,,,,,,66018,daily,05.21,삼성,구원,,0.00,2,2/3,0,0,0,0
김선기,,,,,,,,,,66018,daily,05.25,KT,선발,패,2.08,17,4 1/3,2,0,3,0
김선기,,,,,,,,,,66018,daily,05.30,두산,선발,,3.60,23,5,4,0,4,0
김선기,,,,,,,,,,66018,daily,06.04,롯데,구원,승,0.00,3,1,0,0,0,0
김선기,,,,,,,,,,66018,daily,06.05,롯데,구원,,0.00,4,1,1,0,1,0
하영민,1995년 05월 07일,183cm/74kg,,14 넥센 2차 1라운드 4순위,50,투수(우투우타),,16500만원,,64350,info,,,,,,,,,,,
하영민,,,,,,,,,,64350,daily,03.23,삼성,선발,패,12.00,18,3,8,1,0,0
하영민,,,,,,,,,,64350,daily,03.29,SSG,선발,승,1.29,27,7,5,0,1,0
하영민,,,,,,,,,,64350,daily,04.04,NC,선발,승,0.00,24,6,3,0,3,0
하영민,,,,,,,,,,64350,daily,04.10,LG,선발,패,13.50,25,4,10,1,3,0
하영민,,,,,,,,,,64350,daily,04.16,롯데,선발,패,11.57,25,4 2/3,12,0,0,0
하영민,,,,,,,,,,64350,daily,04.22,두산,선발,승,0.00,22,7,3,0,0,0
하영민,,,,,,,,,,64350,daily,04.27,SSG,선발,승,1.50,25,6,5,0,3,0
하영민,,,,,,,,,,64350,daily,05.03,KT,선발,패,16.62,27,4 1/3,9,0,5,0
하영민,,,,,,,,,,64350,daily,05.09,한화,선발,,3.00,25,6,5,1,1,1
하영민,,,,,,,,,,64350,daily,05.15,LG,선발,패,5.40,23,5,4,1,3,1
하영민,,,,,,,,,,64350,daily,05.21,삼성,선발,패,3.86,27,7,4,0,3,0
하영민,,,,,,,,,,64350,daily,05.27,KIA,선발,,5.40,24,5,8,1,2,0
하영민,,,,,,,,,,64350,daily,06.05,롯데,선발,승,3.86,31,7,7,1,1,1
양지율,1998년 12월 16일,185cm/103kg,,17 넥센 2차 2라운드 17순위,55,투수(우투우타),,3500만원,,67365,info,,,,,,,,,,,
양지율,,,,,,,,,,67365,daily,04.13,한화,구원,,0.00,4,1,1,0,0,0
양지율,,,,,,,,,,67365,daily,04.16,롯데,구원,,0.00,6,1 1/3,1,0,1,0
양지율,,,,,,,,,,67365,daily,04.19,KT,구원,,0.00,4,1,1,0,0,0
양지율,,,,,,,,,,67365,daily,04.20,KT,구원,,0.00,3,1,0,0,0,0
양지율,,,,,,,,,,67365,daily,04.23,두산,구원,,9.00,4,1,1,1,0,0
양지율,,,,,,,,,,67365,daily,04.24,두산,구원,,18.00,6,1,2,0,0,1
양지율,,,,,,,,,,67365,daily,04.29,롯데,구원,,-,3,0,1,0,1,1
양지율,,,,,,,,,,67365,daily,05.11,한화,구원,,0.00,6,2,0,0,0,0
양지율,,,,,,,,,,67365,daily,05.13,LG,구원,,0.00,3,1/3,1,0,1,0
양지율,,,,,,,,,,67365,daily,05.17,NC,구원,,0.00,2,1/3,1,0,0,0
양지율,,,,,,,,,,67365,daily,05.17,NC,구원,홀,0.00,3,2/3,0,0,1,0
양지율,,,,,,,,,,67365,daily,05.20,삼성,구원,,0.00,2,2/3,0,0,0,0
양지율,,,,,,,,,,67365,daily,05.21,삼성,구원,,54.00,4,1/3,3,0,0,0
양지율,,,,,,,,,,67365,daily,05.22,삼성,구원,패,18.00,5,1,2,1,0,0
양지율,,,,,,,,,,67365,daily,05.25,KT,구원,,0.00,3,2/3,0,0,1,0
양지율,,,,,,,,,,67365,daily,05.27,KIA,구원,패,27.00,4,2/3,2,1,0,0
양지율,,,,,,,,,,67365,daily,05.29,KIA,구원,,0.00,3,1,0,0,1,0
양지율,,,,,,,,,,67365,daily,05.30,두산,구원,,-,4,0,2,0,1,1
김연주,2004년 02월 27일,175cm/75kg,,24 키움 3라운드 29순위,68,투수(우투우타),,3800만원,,54368,info,,,,,,,,,,,
김연주,,,,,,,,,,54368,daily,03.23,삼성,구원,,4.50,11,2,3,1,2,0
김연주,,,,,,,,,,54368,daily,03.26,KIA,구원,,18.00,7,1,3,0,1,0
김연주,,,,,,,,,,54368,daily,03.28,SSG,구원,,9.00,5,1,2,0,0,0
김연주,,,,,,,,,,54368,daily,03.30,SSG,구원,,9.00,6,1,1,0,1,1
김연주,,,,,,,,,,54368,daily,04.19,KT,구원,,0.00,8,2,1,0,1,0
김연주,,,,,,,,,,54368,daily,04.24,두산,선발,패,12.00,15,3,5,1,0,1
김연주,,,,,,,,,,54368,daily,05.07,KIA,구원,,-,2,0,1,0,0,1
김연주,,,,,,,,,,54368,daily,05.10,한화,구원,,3.86,21,4 2/3,7,0,1,0
김연주,,,,,,,,,,54368,daily,05.17,NC,선발,승,1.80,20,5,4,0,2,1
김연주,,,,,,,,,,54368,daily,05.22,삼성,선발,,0.00,18,5,1,0,2,0
김연주,,,,,,,,,,54368,daily,05.28,KIA,선발,,8.31,22,4 1/3,7,2,0,1
김연주,,,,,,,,,,54368,daily,06.03,롯데,선발,패,5.40,24,5,7,1,3,0
박정훈,2006년 03월 23일,192cm/103kg,,25 키움 3라운드 28순위,94,투수(좌투좌타),,3000만원,,55394,info,,,,,,,,,,,
박정훈,,,,,,,,,,55394,daily,05.21,삼성,구원,,9.00,5,1,1,0,1,0
